Date - Time,Count,Rain(inches)
9/10/19 21:15,16.56,0
9/10/19 21:00,16.56,0
9/10/19 20:45,16.56,0
9/10/19 20:30,16.56,0
9/10/19 20:15,16.56,0
9/10/19 20:00,16.56,0
9/10/19 19:45,16.56,0
9/10/19 19:30,16.56,0
9/10/19 19:15,16.56,0
9/10/19 19:00,16.56,0
9/10/19 18:45,16.56,0
9/10/19 18:30,16.56,0
9/10/19 18:15,16.56,0
9/10/19 18:00,16.56,0
9/10/19 17:45,16.56,0
9/10/19 17:30,16.56,0
9/10/19 17:15,16.56,0
9/10/19 17:00,16.56,0
9/10/19 16:45,16.56,0
9/10/19 16:30,16.56,0
9/10/19 16:15,16.56,0
9/10/19 16:00,16.56,0
9/10/19 15:45,16.56,0
9/10/19 15:30,16.56,0
9/10/19 15:15,16.56,0
9/10/19 15:00,16.56,0
9/10/19 14:45,16.56,0
9/10/19 14:30,16.56,0
9/10/19 14:15,16.56,0
9/10/19 14:00,16.56,0
9/10/19 13:45,16.56,0
9/10/19 13:30,16.56,0
9/10/19 13:15,16.56,0
9/10/19 13:00,16.56,0
9/10/19 12:45,16.56,0
9/10/19 12:30,16.56,0
9/10/19 12:15,16.56,0
9/10/19 12:00,16.56,0
9/10/19 11:45,16.56,0
9/10/19 11:30,16.56,0
9/10/19 11:15,16.56,0
9/10/19 11:00,16.56,0
9/10/19 10:45,16.56,0
9/10/19 10:30,16.56,0
9/10/19 10:15,16.56,0
9/10/19 10:00,16.56,0
9/10/19 9:45,16.56,0
9/10/19 9:30,16.56,0
9/10/19 9:15,16.56,0
9/10/19 9:00,16.56,0
9/10/19 8:45,16.56,0
9/10/19 8:30,16.56,0
9/10/19 8:15,16.56,0
9/10/19 8:00,16.56,0
9/10/19 7:45,16.56,0
9/10/19 7:30,16.56,0
9/10/19 7:15,16.56,0
9/10/19 7:00,16.56,0
9/10/19 6:45,16.56,0
9/10/19 6:30,16.56,0
9/10/19 6:15,16.56,0
9/10/19 6:00,16.56,0
9/10/19 5:45,16.56,0
9/10/19 5:30,16.56,0
9/10/19 5:15,16.56,0
9/10/19 5:00,16.56,0
9/10/19 4:45,16.56,0
9/10/19 4:30,16.56,0
9/10/19 4:15,16.56,0
9/10/19 4:00,16.56,0
9/10/19 3:45,16.56,0
9/10/19 3:30,16.56,0
9/10/19 3:15,16.56,0
9/10/19 3:00,16.56,0
9/10/19 2:45,16.56,0
9/10/19 2:30,16.56,0
9/10/19 2:15,16.56,0
9/10/19 2:00,16.56,0
9/10/19 1:45,16.56,0
9/10/19 1:30,16.56,0
9/10/19 1:15,16.56,0
9/10/19 1:00,16.56,0
9/10/19 0:45,16.56,0
9/10/19 0:30,16.56,0
9/10/19 0:15,16.56,0
9/10/19 0:00,16.56,0
9/9/19 23:45,16.56,0
9/9/19 23:30,16.56,0
9/9/19 23:15,16.56,0
9/9/19 23:00,16.56,0
9/9/19 22:45,16.56,0
9/9/19 22:30,16.56,0
9/9/19 22:15,16.56,0
9/9/19 22:00,16.56,0
9/9/19 21:45,16.56,0
9/9/19 21:30,16.56,0
9/9/19 21:15,16.56,0
9/9/19 21:00,16.56,0
9/9/19 20:45,16.56,0
9/9/19 20:30,16.56,0
9/9/19 20:15,16.56,0
9/9/19 20:00,16.56,0
9/9/19 19:45,16.56,0
9/9/19 19:30,16.56,0
9/9/19 19:15,16.56,0
9/9/19 19:00,16.56,0
9/9/19 18:45,16.56,0
9/9/19 18:30,16.56,0
9/9/19 18:15,16.56,0
9/9/19 18:00,16.56,0
9/9/19 17:45,16.56,0
9/9/19 17:30,16.56,0
9/9/19 17:15,16.56,0
9/9/19 17:00,16.56,0
9/9/19 16:45,16.56,0
9/9/19 16:30,16.56,0
9/9/19 16:15,16.56,0
9/9/19 16:00,16.56,0
9/9/19 15:45,16.56,0
9/9/19 15:30,16.56,0
9/9/19 15:15,16.56,0
9/9/19 15:00,16.56,0
